id_announcement,name,announcement
30843,SVAIPP10008653F2,"{""id"" : 30843, ""name"" : ""SVAIPP10008653F2"", ""vpn_id"" : 10008653, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510008653"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10008653/SVAIPP10008653F2.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
34221,SVAIPP10003012F4,"{""id"" : 34221, ""name"" : ""SVAIPP10003012F4"", ""vpn_id"" : 10003012, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003012"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003012/SVAIPP10003012F4.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
31501,SVAIPP10017503F2,"{""id"" : 31501, ""name"" : ""SVAIPP10017503F2"", ""vpn_id"" : 10017503, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510017503"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10017503/SVAIPP10017503F2.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29622,SVAIPP10006354F1,"{""id"" : 29622, ""name"" : ""SVAIPP10006354F1"", ""vpn_id"" : 10006354, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510006354"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10006354/SVAIPP10006354F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29764,SVAIPP10004553A012P4,"{""id"" : 29764, ""name"" : ""SVAIPP10004553A012P4"", ""vpn_id"" : 10004553, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004553"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004553/SVAIPP10004553A012P4.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33001,SVAIPP10003728D012P78,"{""id"" : 33001, ""name"" : ""SVAIPP10003728D012P78"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728D012P78.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29930,SVAIPP10008316F1,"{""id"" : 29930, ""name"" : ""SVAIPP10008316F1"", ""vpn_id"" : 10008316, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510008316"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10008316/SVAIPP10008316F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
31541,SVAIPP10018412F2,"{""id"" : 31541, ""name"" : ""SVAIPP10018412F2"", ""vpn_id"" : 10018412, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510018412"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10018412/SVAIPP10018412F2.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
31563,SVAIPP10004011F6,"{""id"" : 31563, ""name"" : ""SVAIPP10004011F6"", ""vpn_id"" : 10004011, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510004011"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004011/SVAIPP10004011F6.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29769,SVAIPP10010083F1,"{""id"" : 29769, ""name"" : ""SVAIPP10010083F1"", ""vpn_id"" : 10010083, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510010083"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10010083/SVAIPP10010083F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29824,SVAIPP10003728D009P59,"{""id"" : 29824, ""name"" : ""SVAIPP10003728D009P59"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728D009P59.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
35442,SVAIPAA100034891,"{""id"" : 35442, ""name"" : ""SVAIPAA100034891"", ""vpn_id"" : 10003489, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003489"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003489/SVAIPAA100034891.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33023,SVAIPP10003728A000R83,"{""id"" : 33023, ""name"" : ""SVAIPP10003728A000R83"", ""vpn_id"" : 10003728, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110003728"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003728/SVAIPP10003728A000R83.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
30921,SVAIPP10003900F1,"{""id"" : 30921, ""name"" : ""SVAIPP10003900F1"", ""vpn_id"" : 10003900, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003900"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003900/SVAIPP10003900F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
30801,SVAIPP10016325F2,"{""id"" : 30801, ""name"" : ""SVAIPP10016325F2"", ""vpn_id"" : 10016325, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510016325"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10016325/SVAIPP10016325F2.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
30662,SVAIPP10014573F1,"{""id"" : 30662, ""name"" : ""SVAIPP10014573F1"", ""vpn_id"" : 10014573, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510014573"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10014573/SVAIPP10014573F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
30687,SVAIPP10002184F4,"{""id"" : 30687, ""name"" : ""SVAIPP10002184F4"", ""vpn_id"" : 10002184, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510002184"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10002184/SVAIPP10002184F4.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29861,SVAIPP10004077D015P23,"{""id"" : 29861, ""name"" : ""SVAIPP10004077D015P23"", ""vpn_id"" : 10004077, ""technical_type"" : ""PERSONALIZED_MGIT"", ""max_duration"" : null, ""release_cause"" : 0, ""network_sip_code"" : 0, ""mscml_user_part"" : ""0943101110004077"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><playcollect maxdigits=\""1\"" barge=\""yes\"" extradigittimer=\""immediate\"" firstdigittimer=\""immediate\""><prompt><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10004077/SVAIPP10004077D015P23.wav\""/></prompt></playcollect></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
29883,SVAIPP10013713F1,"{""id"" : 29883, ""name"" : ""SVAIPP10013713F1"", ""vpn_id"" : 10013713, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510013713"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10013713/SVAIPP10013713F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33123,SVAIPP10016182F1,"{""id"" : 33123, ""name"" : ""SVAIPP10016182F1"", ""vpn_id"" : 10016182, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510016182"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10016182/SVAIPP10016182F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33142,SVAIPP10003664F6,"{""id"" : 33142, ""name"" : ""SVAIPP10003664F6"", ""vpn_id"" : 10003664, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510003664"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10003664/SVAIPP10003664F6.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33781,SVAIPP10014121F3,"{""id"" : 33781, ""name"" : ""SVAIPP10014121F3"", ""vpn_id"" : 10014121, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510014121"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10014121/SVAIPP10014121F3.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
33904,SVAIPP10017402F1,"{""id"" : 33904, ""name"" : ""SVAIPP10017402F1"", ""vpn_id"" : 10017402, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510017402"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10017402/SVAIPP10017402F1.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
34902,SVAIPP10002553F4,"{""id"" : 34902, ""name"" : ""SVAIPP10002553F4"", ""vpn_id"" : 10002553, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510002553"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10002553/SVAIPP10002553F4.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
34923,SVAIPP10017092F2,"{""id"" : 34923, ""name"" : ""SVAIPP10017092F2"", ""vpn_id"" : 10017092, ""technical_type"" : ""PERSONALIZED_GREETING"", ""max_duration"" : null, ""release_cause"" : 21, ""network_sip_code"" : 603, ""mscml_user_part"" : ""0943101510017092"", ""mscml_body_content"" : ""<?xml version=\""1.0\"" encoding=\""utf-8\""?><MediaServerControl version=\""1.0\""><request><play><prompt repeat=\""2\""><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/silence.wav\""/><audio url=\""http://prod-serveur-oms-ip.vente.francetelecom.fr:8080/annonces/SVAIP/10017092/SVAIPP10017092F2.wav\""/></prompt></play></request></MediaServerControl>"", ""call_flow_type"" : ""EARLY_MEDIA_AND_RELEASE"", ""header_list"" : []}"
