id_site,rank,service_logic_leg,access_type,t1t7,rn,data
1504,0,3,20,2363838,1,"{""id"" : -1, ""equipment_id"" : 60480, ""site_id"" : 1504, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363838"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1504,1,3,20,2363839,1,"{""id"" : -1, ""equipment_id"" : 60967, ""site_id"" : 1504, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363839"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1521,0,3,20,2363838,1,"{""id"" : -1, ""equipment_id"" : 60480, ""site_id"" : 1521, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363838"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1521,1,3,20,2363839,1,"{""id"" : -1, ""equipment_id"" : 60967, ""site_id"" : 1521, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363839"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1542,0,3,20,2395105,1,"{""id"" : -1, ""equipment_id"" : 97341, ""site_id"" : 1542, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""99985668"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042395105"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1543,0,3,20,2363878,1,"{""id"" : -1, ""equipment_id"" : 14982, ""site_id"" : 1543, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997066"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : ""+43+PrivFulld"", ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363878"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1561,0,3,20,2363838,1,"{""id"" : -1, ""equipment_id"" : 60480, ""site_id"" : 1561, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363838"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1561,1,3,20,2363839,1,"{""id"" : -1, ""equipment_id"" : 60967, ""site_id"" : 1561, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363839"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1661,0,3,20,2316880,1,"{""id"" : -1, ""equipment_id"" : 62730, ""site_id"" : 1661, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042316880"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1662,0,3,20,2315559,1,"{""id"" : -1, ""equipment_id"" : 64835, ""site_id"" : 1662, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042315559"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1664,0,3,20,8946012,1,"{""id"" : -1, ""equipment_id"" : 69173, ""site_id"" : 1664, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098946012"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
1665,1,3,20,2395322,1,"{""id"" : -1, ""equipment_id"" : 161462, ""site_id"" : 1665, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""933333333333"", ""called_prefix"" : ""08"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""082395322"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1665,0,3,20,8946012,1,"{""id"" : -1, ""equipment_id"" : 69173, ""site_id"" : 1665, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098946012"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1681,0,3,20,2245083,1,"{""id"" : -1, ""equipment_id"" : 74170, ""site_id"" : 1681, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042245083"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1682,0,3,20,2245083,1,"{""id"" : -1, ""equipment_id"" : 74170, ""site_id"" : 1682, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042245083"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1701,0,3,20,2250316,1,"{""id"" : -1, ""equipment_id"" : 73149, ""site_id"" : 1701, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042250316"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1721,0,3,20,2223522,1,"{""id"" : -1, ""equipment_id"" : 62328, ""site_id"" : 1721, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042223522"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1728,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1728, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1728,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1728, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1741,0,3,20,5104175,1,"{""id"" : -1, ""equipment_id"" : 807, ""site_id"" : 1741, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""095104175"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1742,1,3,20,2363801,1,"{""id"" : -1, ""equipment_id"" : 177424, ""site_id"" : 1742, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098994977"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363801"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1742,0,3,20,2368800,1,"{""id"" : -1, ""equipment_id"" : 48815, ""site_id"" : 1742, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994977"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042368800"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1761,0,3,20,2360196,1,"{""id"" : -1, ""equipment_id"" : 49661, ""site_id"" : 1761, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997026"", ""called_prefix"" : ""24"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""242360196"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1761,0,3,20,2360199,1,"{""id"" : -1, ""equipment_id"" : 49662, ""site_id"" : 1761, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997026"", ""called_prefix"" : ""24"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""242360199"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1762,0,3,20,2400185,1,"{""id"" : -1, ""equipment_id"" : 62279, ""site_id"" : 1762, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993610"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042400185"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1763,0,3,20,2395105,1,"{""id"" : -1, ""equipment_id"" : 97341, ""site_id"" : 1763, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""99886998"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042395105"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1764,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1764, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1764,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1764, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1768,0,3,20,2385264,1,"{""id"" : -1, ""equipment_id"" : 5029, ""site_id"" : 1768, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098878788"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042385264"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1770,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1770, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1770,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1770, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1772,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1772, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1772,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1772, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1774,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1774, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1774,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1774, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1775,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1775, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1775,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1775, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1776,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1776, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1776,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1776, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1779,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1779, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1779,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1779, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1780,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 1780, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1780,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 1780, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
1781,0,3,20,2360196,1,"{""id"" : -1, ""equipment_id"" : 49661, ""site_id"" : 1781, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997026"", ""called_prefix"" : ""24"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""242360196"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
