vpn_code,id_equip,data
10017475,61831,"{""id"" : 61831, ""name"" : ""2316776"", ""t1t7"" : ""2316776"", ""vpn_id"" : ""10017475"", ""id_default_site"" : 365178, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003554,144611,"{""id"" : 144611, ""name"" : ""2235702"", ""t1t7"" : ""2235702"", ""vpn_id"" : ""10003554"", ""id_default_site"" : 223513, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002451,20484,"{""id"" : 20484, ""name"" : ""2218055"", ""t1t7"" : ""2218055"", ""vpn_id"" : ""10002451"", ""id_default_site"" : 167581, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4906,138384,"{""id"" : 138384, ""name"" : ""Resilient"", ""t1t7"" : ""2385531"", ""vpn_id"" : ""4906"", ""id_default_site"" : 215956, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_DNK_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4362,122748,"{""id"" : 122748, ""name"" : ""PLON8831_trk"", ""t1t7"" : ""2385418"", ""vpn_id"" : ""4362"", ""id_default_site"" : 197298, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_GBR_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4932,149101,"{""id"" : 149101, ""name"" : ""IFRA1464"", ""t1t7"" : ""2385688"", ""vpn_id"" : ""4932"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 1, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_BEL_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
6334,68385,"{""id"" : 68385, ""name"" : ""2214897"", ""t1t7"" : ""2214897"", ""vpn_id"" : ""6334"", ""id_default_site"" : 412802, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
5456,6262,"{""id"" : 6262, ""name"" : ""2340187"", ""t1t7"" : ""2340187"", ""vpn_id"" : ""5456"", ""id_default_site"" : 18839, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001283,72801,"{""id"" : 72801, ""name"" : ""2325350"", ""t1t7"" : ""2325350"", ""vpn_id"" : ""10001283"", ""id_default_site"" : 75707, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003746,67694,"{""id"" : 67694, ""name"" : ""2350554"", ""t1t7"" : ""2350554"", ""vpn_id"" : ""10003746"", ""id_default_site"" : 408069, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4765,169442,"{""id"" : 169442, ""name"" : ""Tokyo_2395350"", ""t1t7"" : ""2395350"", ""vpn_id"" : ""4765"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""zzz_CLI_JPN_0_010_"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008480,68080,"{""id"" : 68080, ""name"" : ""2268995"", ""t1t7"" : ""2268995"", ""vpn_id"" : ""10008480"", ""id_default_site"" : 410555, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000888,59703,"{""id"" : 59703, ""name"" : ""2310682"", ""t1t7"" : ""2310682"", ""vpn_id"" : ""10000888"", ""id_default_site"" : 352290, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000388,66805,"{""id"" : 66805, ""name"" : ""2214079"", ""t1t7"" : ""2214079"", ""vpn_id"" : ""10000388"", ""id_default_site"" : 402600, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002396,54203,"{""id"" : 54203, ""name"" : ""2340370"", ""t1t7"" : ""2340370"", ""vpn_id"" : ""10002396"", ""id_default_site"" : 332650, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4939,174981,"{""id"" : 174981, ""name"" : ""US_PCHI1175_Chicago"", ""t1t7"" : ""2390304"", ""vpn_id"" : ""4939"", ""id_default_site"" : 267734, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_USA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003632,66946,"{""id"" : 66946, ""name"" : ""2240143"", ""t1t7"" : ""2240143"", ""vpn_id"" : ""10003632"", ""id_default_site"" : 403264, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002668,115002,"{""id"" : 115002, ""name"" : ""2215491"", ""t1t7"" : ""2215491"", ""vpn_id"" : ""10002668"", ""id_default_site"" : 188149, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004225,70177,"{""id"" : 70177, ""name"" : ""2214971"", ""t1t7"" : ""2214971"", ""vpn_id"" : ""10004225"", ""id_default_site"" : 424281, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3670,22741,"{""id"" : 22741, ""name"" : ""London_2385994_PROD"", ""t1t7"" : ""2385994"", ""vpn_id"" : ""3670"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 500, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10015393,67064,"{""id"" : 67064, ""name"" : ""2218634"", ""t1t7"" : ""2218634"", ""vpn_id"" : ""10015393"", ""id_default_site"" : 403839, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006782,67997,"{""id"" : 67997, ""name"" : ""2223240"", ""t1t7"" : ""2223240"", ""vpn_id"" : ""10006782"", ""id_default_site"" : 409949, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10009739,10873,"{""id"" : 10873, ""name"" : ""5104181"", ""t1t7"" : ""5104181"", ""vpn_id"" : ""10009739"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4420,173948,"{""id"" : 173948, ""name"" : ""IMNL2016_Trk"", ""t1t7"" : ""2395369"", ""vpn_id"" : ""4420"", ""id_default_site"" : 264094, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""zzz_CLI_HKG__001_000"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002216,89421,"{""id"" : 89421, ""name"" : ""2330655"", ""t1t7"" : ""2330655"", ""vpn_id"" : ""10002216"", ""id_default_site"" : 102953, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10018703,66225,"{""id"" : 66225, ""name"" : ""2265061"", ""t1t7"" : ""2265061"", ""vpn_id"" : ""10018703"", ""id_default_site"" : 398451, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003499,141649,"{""id"" : 141649, ""name"" : ""2235571"", ""t1t7"" : ""2235571"", ""vpn_id"" : ""10003499"", ""id_default_site"" : 219848, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4856,64404,"{""id"" : 64404, ""name"" : ""NICE_GCBUAMR_8964006"", ""t1t7"" : ""8964006"", ""vpn_id"" : ""4856"", ""id_default_site"" : 362860, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 113, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10010180,21101,"{""id"" : 21101, ""name"" : ""2335019"", ""t1t7"" : ""2335019"", ""vpn_id"" : ""10010180"", ""id_default_site"" : 173441, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 186, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4167,39724,"{""id"" : 39724, ""name"" : ""2305247"", ""t1t7"" : ""2305247"", ""vpn_id"" : ""4167"", ""id_default_site"" : 13192, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3861,126804,"{""id"" : 126804, ""name"" : ""PSAL195_SIP_LYNC"", ""t1t7"" : ""2390156"", ""vpn_id"" : ""3861"", ""id_default_site"" : 201145, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_SLV_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3737,48083,"{""id"" : 48083, ""name"" : ""JPN_TK_BT_SIP"", ""t1t7"" : ""2395344"", ""vpn_id"" : ""3737"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 100, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_HKG_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7171,65203,"{""id"" : 65203, ""name"" : ""Genesys_gbsmxecprod"", ""t1t7"" : ""8954005"", ""vpn_id"" : ""7171"", ""id_default_site"" : 389030, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 150, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4182,72551,"{""id"" : 72551, ""name"" : ""5105090"", ""t1t7"" : ""5105090"", ""vpn_id"" : ""4182"", ""id_default_site"" : 18325, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005445,53798,"{""id"" : 53798, ""name"" : ""2260008"", ""t1t7"" : ""2260008"", ""vpn_id"" : ""10005445"", ""id_default_site"" : 330539, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005162,63395,"{""id"" : 63395, ""name"" : ""2214484"", ""t1t7"" : ""2214484"", ""vpn_id"" : ""10005162"", ""id_default_site"" : 374695, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004912,5385,"{""id"" : 5385, ""name"" : ""5104191"", ""t1t7"" : ""5104191"", ""vpn_id"" : ""10004912"", ""id_default_site"" : 46562, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000212,38009,"{""id"" : 38009, ""name"" : ""2305096"", ""t1t7"" : ""2305096"", ""vpn_id"" : ""10000212"", ""id_default_site"" : 43224, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,19541,"{""id"" : 19541, ""name"" : ""wbx_EUR_0026014697"", ""t1t7"" : ""8860496"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002240,68911,"{""id"" : 68911, ""name"" : ""2218719"", ""t1t7"" : ""2218719"", ""vpn_id"" : ""10002240"", ""id_default_site"" : 416781, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3272,123484,"{""id"" : 123484, ""name"" : ""2220502"", ""t1t7"" : ""2220502"", ""vpn_id"" : ""3272"", ""id_default_site"" : 9782, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000223,38544,"{""id"" : 38544, ""name"" : ""2305115"", ""t1t7"" : ""2305115"", ""vpn_id"" : ""10000223"", ""id_default_site"" : 43738, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,159221,"{""id"" : 159221, ""name"" : ""2327077"", ""t1t7"" : ""2327077"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 243454, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004270,49713,"{""id"" : 49713, ""name"" : ""2351496"", ""t1t7"" : ""2351496"", ""vpn_id"" : ""10004270"", ""id_default_site"" : 315038, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002757,123402,"{""id"" : 123402, ""name"" : ""2216741"", ""t1t7"" : ""2216741"", ""vpn_id"" : ""10002757"", ""id_default_site"" : 198387, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10014436,74151,"{""id"" : 74151, ""name"" : ""2350135"", ""t1t7"" : ""2350135"", ""vpn_id"" : ""10014436"", ""id_default_site"" : 448931, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003631,55103,"{""id"" : 55103, ""name"" : ""2241096"", ""t1t7"" : ""2241096"", ""vpn_id"" : ""10003631"", ""id_default_site"" : 336225, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10010066,59917,"{""id"" : 59917, ""name"" : ""2251331"", ""t1t7"" : ""2251331"", ""vpn_id"" : ""10010066"", ""id_default_site"" : 354122, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
9916,56226,"{""id"" : 56226, ""name"" : ""PSCL637"", ""t1t7"" : ""2390041"", ""vpn_id"" : ""9916"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 13, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_CHL_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001163,66945,"{""id"" : 66945, ""name"" : ""2325078"", ""t1t7"" : ""2325078"", ""vpn_id"" : ""10001163"", ""id_default_site"" : 69966, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003501,71971,"{""id"" : 71971, ""name"" : ""5106017"", ""t1t7"" : ""5106017"", ""vpn_id"" : ""10003501"", ""id_default_site"" : 436460, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002476,69939,"{""id"" : 69939, ""name"" : ""5105021"", ""t1t7"" : ""5105021"", ""vpn_id"" : ""10002476"", ""id_default_site"" : 422490, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3886,69242,"{""id"" : 69242, ""name"" : ""5102000"", ""t1t7"" : ""5102000"", ""vpn_id"" : ""3886"", ""id_default_site"" : 418928, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006105,72834,"{""id"" : 72834, ""name"" : ""2275054"", ""t1t7"" : ""2275054"", ""vpn_id"" : ""10006105"", ""id_default_site"" : 441806, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004506,49027,"{""id"" : 49027, ""name"" : ""2351391"", ""t1t7"" : ""2351391"", ""vpn_id"" : ""10004506"", ""id_default_site"" : 27970, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001286,72253,"{""id"" : 72253, ""name"" : ""5105084"", ""t1t7"" : ""5105084"", ""vpn_id"" : ""10001286"", ""id_default_site"" : 438338, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002806,59592,"{""id"" : 59592, ""name"" : ""2220354"", ""t1t7"" : ""2220354"", ""vpn_id"" : ""10002806"", ""id_default_site"" : 355250, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10008577,68107,"{""id"" : 68107, ""name"" : ""5105003"", ""t1t7"" : ""5105003"", ""vpn_id"" : ""10008577"", ""id_default_site"" : 410957, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10011365,65546,"{""id"" : 65546, ""name"" : ""2316064"", ""t1t7"" : ""2316064"", ""vpn_id"" : ""10011365"", ""id_default_site"" : 392238, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001203,57402,"{""id"" : 57402, ""name"" : ""2223144"", ""t1t7"" : ""2223144"", ""vpn_id"" : ""10001203"", ""id_default_site"" : 346343, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
